alpha,beta,mach,CL0 [-]
0.017453292519943295,0.03490658503988659,0.4,0.30037267308051
0.026179938779914945,-0.03490658503988659,0.4,0.45217142610485145
0.026179938779914945,-0.026179938779914945,0.4,0.4437743045750568
0.026179938779914945,-0.017453292519943295,0.4,0.43697663476522297
0.026179938779914945,-0.008726646259971648,0.4,0.43247817680283296
0.026179938779914945,0.0,0.4,0.43097869081536966
0.026179938779914945,0.008726646259971648,0.4,0.43247817680283296
0.026179938779914945,0.017453292519943295,0.4,0.43697663476522297
0.026179938779914945,0.026179938779914945,0.4,0.4437743045750568
0.026179938779914945,0.03490658503988659,0.4,0.45217142610485145
0.03490658503988659,-0.03490658503988659,0.4,0.6055638486822802
0.03490658503988659,-0.026179938779914945,0.4,0.5958697576601949
0.03490658503988659,-0.017453292519943295,0.4,0.587974570126744
0.03490658503988659,-0.008726646259971648,0.4,0.5827777378262448
0.03490658503988659,0.0,0.4,0.5808788952549084
0.03490658503988659,0.008726646259971648,0.4,0.5827777378262448
0.03490658503988659,0.017453292519943295,0.4,0.587974570126744
0.03490658503988659,0.026179938779914945,0.4,0.5958697576601949
0.03490658503988659,0.03490658503988659,0.4,0.6055638486822802
-0.03490658503988659,-0.03490658503988659,0.5,-0.6115544832027896
-0.03490658503988659,-0.026179938779914945,0.5,-0.6018603921807043
-0.03490658503988659,-0.017453292519943295,0.5,-0.5940616537802851
-0.03490658503988659,-0.008726646259971648,0.5,-0.5888648214797858
-0.03490658503988659,0.0,0.5,-0.5869659789084496
-0.03490658503988659,0.008726646259971648,0.5,-0.5888648214797858
-0.03490658503988659,0.017453292519943295,0.5,-0.5940616537802851
-0.03490658503988659,0.026179938779914945,0.5,-0.6018603921807043
-0.03490658503988659,0.03490658503988659,0.5,-0.6115544832027896
-0.026179938779914945,-0.03490658503988659,0.5,-0.45664059609517516
-0.026179938779914945,-0.026179938779914945,0.5,-0.44834082260304725
-0.026179938779914945,-0.017453292519943295,0.5,-0.44154315279321343
-0.026179938779914945,-0.008726646259971648,0.5,-0.4370473125256542
-0.026179938779914945,0.0,0.5,-0.4355478265381909
-0.026179938779914945,0.008726646259971648,0.5,-0.4370473125256542
-0.026179938779914945,0.017453292519943295,0.5,-0.44154315279321343
-0.026179938779914945,0.026179938779914945,0.5,-0.44834082260304725
-0.026179938779914945,0.03490658503988659,0.5,-0.45664059609517516
-0.017453292519943295,-0.03490658503988659,0.5,-0.3034175924227161
-0.017453292519943295,-0.026179938779914945,0.5,-0.2971185519432308
-0.017453292519943295,-0.017453292519943295,0.5,-0.2921210587080926
-0.017453292519943295,-0.008726646259971648,0.5,-0.2888215613140765
-0.017453292519943295,0.0,0.5,-0.28772172884940445
-0.017453292519943295,0.008726646259971648,0.5,-0.2888215613140765
-0.017453292519943295,0.017453292519943295,0.5,-0.2921210587080926
-0.017453292519943295,0.026179938779914945,0.5,-0.2971185519432308
-0.017453292519943295,0.03490658503988659,0.5,-0.3034175924227161
-0.008726646259971648,-0.03490658503988659,0.5,-0.15132638472750473
-0.008726646259971648,-0.026179938779914945,0.5,-0.1479273868426364
-0.008726646259971648,-0.017453292519943295,0.5,-0.14522748965036314
-0.008726646259971648,-0.008726646259971648,0.5,-0.14342755818884764
-0.008726646259971648,0.0,0.5,-0.14272845749625254
-0.008726646259971648,0.008726646259971648,0.5,-0.14342755818884764
-0.008726646259971648,0.017453292519943295,0.5,-0.14522748965036314
-0.008726646259971648,0.026179938779914945,0.5,-0.1479273868426364
-0.008726646259971648,0.03490658503988659,0.5,-0.15132638472750473
0.0,-0.03490658503988659,0.5,-0.0
0.0,-0.026179938779914945,0.5,-0.0
0.0,-0.017453292519943295,0.5,-0.0
0.0,-0.008726646259971648,0.5,-0.0
0.0,0.0,0.5,-0.0
0.0,0.008726646259971648,0.5,-0.0
0.0,0.017453292519943295,0.5,-0.0
0.0,0.026179938779914945,0.5,-0.0
0.0,0.03490658503988659,0.5,-0.0
0.008726646259971648,-0.03490658503988659,0.5,0.15132638472750473
