alpha,beta,mach,CLq [1/rad]
-0.008726646259971648,0.008726646259971648,0.5,-116.44076612359204
-0.008726646259971648,0.017453292519943295,0.5,-70.96199788167199
-0.008726646259971648,0.026179938779914945,0.5,-44.670999000468804
-0.008726646259971648,0.03490658503988659,0.5,-28.70890681117236
0.0,-0.03490658503988659,0.5,21.3684
0.0,-0.026179938779914945,0.5,20.7325
0.0,-0.017453292519943295,0.5,20.1202
0.0,-0.008726646259971648,0.5,19.5778
0.0,0.0,0.5,209.4113
0.0,0.008726646259971648,0.5,19.5778
0.0,0.017453292519943295,0.5,20.1203
0.0,0.026179938779914945,0.5,20.7325
0.0,0.03490658503988659,0.5,21.3684
0.008726646259971648,-0.03490658503988659,0.5,71.44407952478123
0.008726646259971648,-0.026179938779914945,0.5,86.13442014032466
0.008726646259971648,-0.017453292519943295,0.5,111.20096564673578
0.008726646259971648,-0.008726646259971648,0.5,155.5948751983235
0.008726646259971648,0.0,0.5,211.49974643107214
0.008726646259971648,0.008726646259971648,0.5,155.5948751983235
0.008726646259971648,0.017453292519943295,0.5,111.20096564673578
0.008726646259971648,0.026179938779914945,0.5,86.13432014413237
0.008726646259971648,0.03490658503988659,0.5,71.44407952478123
0.017453292519943295,-0.03490658503988659,0.5,111.48871714180002
0.017453292519943295,-0.026179938779914945,0.5,131.13232486945958
0.017453292519943295,-0.017453292519943295,0.5,156.0527287930765
0.017453292519943295,-0.008726646259971648,0.5,188.4228979085342
0.017453292519943295,0.0,0.5,213.3464013600061
0.017453292519943295,0.008726646259971648,0.5,188.4228979085342
